"","alt_start","alt_stop","area","area_1000","area_1000_log","ccode","country_age","democ","durable","elec_dem_vdem","elf","event_num","exist_tc","first_tc","first_tc_alt","first_tc_count","lmtnest","new_tc","new_tc_dummy","num_tc","sf","sf_onset","start","state_fail","state_name","stop","tc_persists_alt","tc_tally","unique_id","Devel","year","birth_type","rivals_thom","rivals_gd","hs_capacity","hrp_mean","hrp_sd","kills_mean","kills_median","ciri_disap","ciri_kill","ciri_polpris","ciri_tort","pts_amnesty","pts_state","pts_hrw","hath_tort","ucdp_low","ucdp_best","ucdp_high","polity","polity2","polity_democ","polity_autoc"
"87",39,40,109654,109.6539993,4.697329948,90,40,4,0,0.118,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,30,0,"Guatemala",31,0,4,90.1879,0,1879,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"88",40,41,109654,109.6539993,4.697329948,90,41,4,1,0.126,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,31,0,"Guatemala",32,0,4,90.188,0,1880,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"89",41,42,109654,109.6539993,4.697329948,90,42,4,2,0.11,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,32,0,"Guatemala",33,0,4,90.1881,0,1881,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"90",42,43,109654,109.6539993,4.697329948,90,43,4,3,0.11,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,33,0,"Guatemala",34,0,4,90.1882,0,1882,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"91",43,44,109654,109.6539993,4.697329948,90,44,4,4,0.11,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,34,0,"Guatemala",35,0,4,90.1883,0,1883,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"92",44,45,109654,109.6539993,4.697329948,90,45,4,5,0.11,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,35,0,"Guatemala",36,0,4,90.1884,0,1884,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"93",45,46,109654,109.6539993,4.697329948,90,46,4,6,0.11,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,36,0,"Guatemala",37,0,4,90.1885,0,1885,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"94",46,47,109654,109.6539993,4.697329948,90,47,4,7,0.123,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,37,0,"Guatemala",38,0,4,90.1886,0,1886,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"95",47,48,109654,109.6539993,4.697329948,90,48,4,8,0.124,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,38,0,"Guatemala",39,0,4,90.1887,0,1887,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"96",48,49,109654,109.6539993,4.697329948,90,49,4,9,0.124,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,39,0,"Guatemala",40,0,4,90.1888,0,1888,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"97",49,50,109654,109.6539993,4.697329948,90,50,4,10,0.123,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,40,0,"Guatemala",41,0,4,90.1889,0,1889,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"98",50,51,109654,109.6539993,4.697329948,90,51,4,11,0.12,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,41,0,"Guatemala",42,0,4,90.189,0,1890,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"99",51,52,109654,109.6539993,4.697329948,90,52,4,12,0.163,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,42,0,"Guatemala",43,0,4,90.1891,0,1891,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"100",52,53,109654,109.6539993,4.697329948,90,53,4,13,0.144,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,43,0,"Guatemala",44,0,4,90.1892,0,1892,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"101",53,54,109654,109.6539993,4.697329948,90,54,4,14,0.145,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,44,0,"Guatemala",45,0,4,90.1893,0,1893,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"102",54,55,109654,109.6539993,4.697329948,90,55,4,15,0.145,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,45,0,"Guatemala",46,0,4,90.1894,0,1894,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"103",55,56,109654,109.6539993,4.697329948,90,56,4,16,0.145,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,46,0,"Guatemala",47,0,4,90.1895,0,1895,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"104",56,57,109654,109.6539993,4.697329948,90,57,1,0,0.145,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,47,0,"Guatemala",48,0,4,90.1896,0,1896,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"105",57,58,109654,109.6539993,4.697329948,90,58,1,1,0.15,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,48,0,"Guatemala",49,0,4,90.1897,0,1897,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3,-3,1,4
"106",58,59,109654,109.6539993,4.697329948,90,59,4,0,0.093,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,49,0,"Guatemala",50,0,4,90.1898,0,1898,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"107",59,60,109654,109.6539993,4.697329948,90,60,4,1,0.1,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,50,0,"Guatemala",51,0,4,90.1899,0,1899,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"108",60,61,109654,109.6539993,4.697329948,90,61,0,0,0.1,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,51,0,"Guatemala",52,0,4,90.19,0,1900,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"109",61,62,109654,109.6539993,4.697329948,90,62,0,1,0.1,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,52,0,"Guatemala",53,0,4,90.1901,0,1901,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"110",62,63,109654,109.6539993,4.697329948,90,63,0,2,0.1,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,53,0,"Guatemala",54,0,4,90.1902,0,1902,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"111",63,64,109654,109.6539993,4.697329948,90,64,0,3,0.1,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,54,0,"Guatemala",55,0,4,90.1903,0,1903,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"112",64,65,109654,109.6539993,4.697329948,90,65,0,4,0.099,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,55,0,"Guatemala",56,0,4,90.1904,0,1904,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"113",65,66,109654,109.6539993,4.697329948,90,66,0,5,0.094,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,56,0,"Guatemala",57,0,4,90.1905,0,1905,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"114",66,67,109654,109.6539993,4.697329948,90,67,0,6,0.094,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,57,0,"Guatemala",58,0,4,90.1906,0,1906,2,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"115",67,68,109654,109.6539993,4.697329948,90,68,0,7,0.098,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,58,0,"Guatemala",59,0,4,90.1907,0,1907,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"116",68,69,109654,109.6539993,4.697329948,90,69,0,8,0.098,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,59,0,"Guatemala",60,0,4,90.1908,0,1908,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"117",69,70,109654,109.6539993,4.697329948,90,70,0,9,0.098,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,60,0,"Guatemala",61,0,4,90.1909,0,1909,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"118",70,71,109654,109.6539993,4.697329948,90,71,0,10,0.101,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,61,0,"Guatemala",62,0,4,90.191,0,1910,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"119",71,72,109654,109.6539993,4.697329948,90,72,0,11,0.102,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,62,0,"Guatemala",63,0,4,90.1911,0,1911,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"120",72,73,109654,109.6539993,4.697329948,90,73,0,12,0.102,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,63,0,"Guatemala",64,0,4,90.1912,0,1912,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"121",73,74,109654,109.6539993,4.697329948,90,74,0,13,0.102,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,64,0,"Guatemala",65,0,4,90.1913,0,1913,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"122",74,75,109654,109.6539993,4.697329948,90,75,0,14,0.1,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,65,0,"Guatemala",66,0,4,90.1914,0,1914,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"123",75,76,109654,109.6539993,4.697329948,90,76,0,15,0.1,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,66,0,"Guatemala",67,0,4,90.1915,0,1915,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"124",76,77,109654,109.6539993,4.697329948,90,77,0,16,0.102,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,67,0,"Guatemala",68,0,4,90.1916,0,1916,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"125",77,78,109654,109.6539993,4.697329948,90,78,0,17,0.097,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,68,0,"Guatemala",69,0,4,90.1917,0,1917,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"126",78,79,109654,109.6539993,4.697329948,90,79,0,18,0.097,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,69,0,"Guatemala",70,0,4,90.1918,0,1918,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"127",79,80,109654,109.6539993,4.697329948,90,80,0,19,0.097,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,70,0,"Guatemala",71,0,4,90.1919,0,1919,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"128",80,81,109654,109.6539993,4.697329948,90,81,0,20,0.1,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,71,0,"Guatemala",72,0,4,90.192,0,1920,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"129",81,82,109654,109.6539993,4.697329948,90,82,4,0,0.113,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,72,0,"Guatemala",73,0,4,90.1921,0,1921,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"130",82,83,109654,109.6539993,4.697329948,90,83,4,1,0.078,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,73,0,"Guatemala",74,0,4,90.1922,0,1922,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"131",83,84,109654,109.6539993,4.697329948,90,84,4,2,0.147,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,74,0,"Guatemala",75,0,4,90.1923,0,1923,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"132",84,85,109654,109.6539993,4.697329948,90,85,4,3,0.144,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,75,0,"Guatemala",76,0,4,90.1924,0,1924,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"133",85,86,109654,109.6539993,4.697329948,90,86,4,4,0.144,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,76,0,"Guatemala",77,0,4,90.1925,0,1925,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"134",86,87,109654,109.6539993,4.697329948,90,87,4,5,0.142,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,77,0,"Guatemala",78,0,4,90.1926,0,1926,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"135",87,88,109654,109.6539993,4.697329948,90,88,4,6,0.142,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,78,0,"Guatemala",79,0,4,90.1927,0,1927,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"136",88,89,109654,109.6539993,4.697329948,90,89,4,7,0.142,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,79,0,"Guatemala",80,0,4,90.1928,0,1928,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"137",89,90,109654,109.6539993,4.697329948,90,90,4,8,0.142,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,80,0,"Guatemala",81,0,4,90.1929,0,1929,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"138",90,91,109654,109.6539993,4.697329948,90,91,4,9,0.144,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,81,0,"Guatemala",82,0,4,90.193,0,1930,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"139",91,92,109654,109.6539993,4.697329948,90,92,0,0,0.117,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,82,0,"Guatemala",83,0,4,90.1931,0,1931,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"140",92,93,109654,109.6539993,4.697329948,90,93,0,1,0.101,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,83,0,"Guatemala",84,0,4,90.1932,0,1932,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"141",93,94,109654,109.6539993,4.697329948,90,94,0,2,0.101,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,84,0,"Guatemala",85,0,4,90.1933,0,1933,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"142",94,95,109654,109.6539993,4.697329948,90,95,0,3,0.101,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,85,0,"Guatemala",86,0,4,90.1934,0,1934,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"143",95,96,109654,109.6539993,4.697329948,90,96,0,4,0.103,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,86,0,"Guatemala",87,0,4,90.1935,0,1935,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"144",96,97,109654,109.6539993,4.697329948,90,97,0,5,0.104,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,87,0,"Guatemala",88,0,4,90.1936,0,1936,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"145",97,98,109654,109.6539993,4.697329948,90,98,0,6,0.101,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,88,0,"Guatemala",89,0,4,90.1937,0,1937,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"146",98,99,109654,109.6539993,4.697329948,90,99,0,7,0.101,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,89,0,"Guatemala",90,0,4,90.1938,0,1938,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"147",99,100,109654,109.6539993,4.697329948,90,100,0,8,0.101,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,90,0,"Guatemala",91,0,4,90.1939,0,1939,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"148",100,101,109654,109.6539993,4.697329948,90,101,0,9,0.104,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,91,0,"Guatemala",92,0,4,90.194,0,1940,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"149",101,102,109654,109.6539993,4.697329948,90,102,0,10,0.104,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,92,0,"Guatemala",93,0,4,90.1941,0,1941,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"150",102,103,109654,109.6539993,4.697329948,90,103,0,11,0.104,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,93,0,"Guatemala",94,0,4,90.1942,0,1942,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"151",103,104,109654,109.6539993,4.697329948,90,104,0,12,0.104,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,94,0,"Guatemala",95,0,4,90.1943,0,1943,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-9,-9,0,9
"152",104,105,109654,109.6539993,4.697329948,90,105,6,0,0.099,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,95,0,"Guatemala",96,0,4,90.1944,0,1944,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1
"153",105,106,109654,109.6539993,4.697329948,90,106,6,1,0.27,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,96,0,"Guatemala",97,0,4,90.1945,0.000786355,1945,2,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1
"154",106,107,109654,109.6539993,4.697329948,90,107,6,2,0.359,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,97,0,"Guatemala",98,0,4,90.1946,0.000874438,1946,2,0,0,NA,-0.301175142888802,0.489782393524077,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1
"155",107,108,109654,109.6539993,4.697329948,90,108,6,3,0.408,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,98,0,"Guatemala",99,0,4,90.1947,0.000917855,1947,2,0,0,NA,-0.332769898097376,0.468012670053232,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1
"156",108,109,109654,109.6539993,4.697329948,90,109,6,4,0.41,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,99,0,"Guatemala",100,0,4,90.1948,0.00122065,1948,2,0,0,NA,-0.364692530266769,0.427315819581453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1
"157",109,110,109654,109.6539993,4.697329948,90,110,6,5,0.396,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,100,0,"Guatemala",101,0,4,90.1949,0.001485414,1949,2,0,0,NA,-0.405028316395009,0.400106969640661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,5,6,1
"158",110,111,109654,109.6539993,4.697329948,90,111,4,0,0.396,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,101,0,"Guatemala",102,0,4,90.195,0.001780233,1950,2,0,0,NA,-0.472841437065346,0.381661318556644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"159",111,112,109654,109.6539993,4.697329948,90,112,4,1,0.387,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,102,0,"Guatemala",103,0,4,90.1951,0.002015442,1951,2,0,0,NA,-0.552732687511547,0.386513662283432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"160",112,113,109654,109.6539993,4.697329948,90,113,4,2,0.389,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,103,0,"Guatemala",104,0,4,90.1952,0.002211715,1952,2,0,0,NA,-0.687766637612454,0.402667889636597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"161",113,114,109654,109.6539993,4.697329948,90,114,4,3,0.393,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,104,0,"Guatemala",105,0,4,90.1953,0.002287398,1953,2,0,0,NA,-0.905997781734942,0.430742375344101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,4,2
"162",114,115,109654,109.6539993,4.697329948,90,115,0,0,0.298,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,105,0,"Guatemala",106,0,4,90.1954,0.002374678,1954,2,0,0,NA,-1.62859270828256,0.263854429352322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-6,0,6
"163",115,116,109654,109.6539993,4.697329948,90,116,0,1,0.132,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,106,0,"Guatemala",107,0,4,90.1955,0.002369791,1955,2,0,0,NA,-1.75240408608563,0.233168759389681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-6,0,6
"164",116,117,109654,109.6539993,4.697329948,90,117,0,2,0.096,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,107,0,"Guatemala",108,0,4,90.1956,0.002745698,1956,2,0,0,NA,-1.76944539418535,0.223002462134035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-6,0,6
"165",117,118,109654,109.6539993,4.697329948,90,118,0,3,0.104,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,108,0,"Guatemala",109,0,4,90.1957,0.0030216,1957,2,0,0,NA,-1.77637440631666,0.211510428897546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-6,-6,0,6
"166",118,119,109654,109.6539993,4.697329948,90,119,0,4,0.153,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,109,0,"Guatemala",110,0,4,90.1958,0.00331743,1958,2,0,0,NA,-1.77205672799358,0.21087514528967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,0,5
"167",119,120,109654,109.6539993,4.697329948,90,120,0,5,0.154,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,110,0,"Guatemala",111,0,4,90.1959,0.003455597,1959,2,0,0,NA,-1.77632752211463,0.209636514949983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,0,5
"168",120,121,109654,109.6539993,4.697329948,90,121,0,6,0.154,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,111,0,"Guatemala",112,0,4,90.196,0.003844871,1960,2,0,0,-0.829699993,-1.77380765475563,0.207797779581688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,0,5
"169",121,122,109654,109.6539993,4.697329948,90,122,0,7,0.158,0.493000001,4,0,NA,1,NA,3.763522863,0,0,0,0,0,112,0,"Guatemala",113,0,4,90.1961,0.003809562,1961,2,0,0,-0.884000003,-1.77869806008365,0.202890951359204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,0,5
"170",122,123,109654,109.6539993,4.697329948,90,123,0,8,0.152,0.493000001,4,0,NA,1,NA,3.763522863,1,1,1,0,0,113,0,"Guatemala",114,0,5,90.1962,0.003970111,1962,2,0,0,-0.868399978,-1.7974309838359,0.211489290407824,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-5,-5,0,5
